move_key,symbol,year,event_type,event_ordinal,date,pct_through_move,gain_from_move_start,history_bars,label,move_gain_pct,close,event_gap_pct,event_rel_vol,event_rel_vol20,close_in_range,adr_pct_20,dollar_vol_20m,rs_63d,above_sma50,above_sma200,ema_stack_bull,trend_template,pct_off_52wk_high,pct_above_52wk_low,prior_gain_1m,prior_gain_3m,prior_gain_6m,trail60_ema10_adh,trail60_sma50_touches,tightness_10,depth_20,contraction_5v15,spy_above_50sma,spy_above_200sma,fwd_bars,fwd_ret_5,fwd_ret_10,fwd_ret_20,fwd_ret_60,fwd_mfe_60,fwd_mae_60,lod_stop_survives_20,reach_2r_before_stop,fwd_ema10_adh_60,fwd_max_dd_60
SLXP_2014,SLXP,2014,breakout50,4,2014-07-01,67.2,56.9,3420,,96.72,140.04,11.92,4.73,3.82,85.34,2.92,138.43,1.26,True,True,True,True,-0.56,117.69,22.76,31.58,57.79,70.0,17,4.91,23.5,1.01,True,True,60,-4.82,-5.19,-3.43,18.75,23.52,-11.94,False,False,65.0,-14.07
SLXP_2014,SLXP,2014,gap,2,2014-07-01,67.2,56.9,3420,,96.72,140.04,11.92,4.73,3.82,85.34,2.92,138.43,1.26,True,True,True,True,-0.56,117.69,22.76,31.58,57.79,70.0,17,4.91,23.5,1.01,True,True,60,-4.82,-5.19,-3.43,18.75,23.52,-11.94,False,False,65.0,-14.07
SLXP_2014,SLXP,2014,breakout20,6,2014-08-19,86.1,80.2,3454,,96.72,160.8,-0.12,5.05,5.06,93.47,3.51,164.23,1.39,True,True,True,True,-0.97,149.96,23.54,46.82,55.62,66.67,5,7.18,24.05,2.13,True,True,60,-1.96,-2.16,-0.52,-40.58,7.57,-46.52,True,False,45.0,-49.17
SLXP_2014,SLXP,2014,breakout50,5,2014-08-19,86.1,80.2,3454,,96.72,160.8,-0.12,5.05,5.06,93.47,3.51,164.23,1.39,True,True,True,True,-0.97,149.96,23.54,46.82,55.62,66.67,5,7.18,24.05,2.13,True,True,60,-1.96,-2.16,-0.52,-40.58,7.57,-46.52,True,False,45.0,-49.17
SLXP_2014,SLXP,2014,breakout20,7,2014-09-23,99.4,89.6,3478,,96.72,169.2,6.27,3.69,3.4,72.79,3.15,209.98,1.33,True,True,True,True,-0.88,158.79,6.44,35.28,64.75,65.0,4,5.3,16.91,0.65,True,True,60,-7.77,-14.94,-16.93,-32.28,2.23,-49.17,False,False,31.67,-48.67
SLXP_2014,SLXP,2014,breakout50,6,2014-09-23,99.4,89.6,3478,,96.72,169.2,6.27,3.69,3.4,72.79,3.15,209.98,1.33,True,True,True,True,-0.88,158.79,6.44,35.28,64.75,65.0,4,5.3,16.91,0.65,True,True,60,-7.77,-14.94,-16.93,-32.28,2.23,-49.17,False,False,31.67,-48.67
SLXP_2014,SLXP,2014,gap,3,2014-09-23,99.4,89.6,3478,,96.72,169.2,6.27,3.69,3.4,72.79,3.15,209.98,1.33,True,True,True,True,-0.88,158.79,6.44,35.28,64.75,65.0,4,5.3,16.91,0.65,True,True,60,-7.77,-14.94,-16.93,-32.28,2.23,-49.17,False,False,31.67,-48.67
SWKS_2014,SWKS,2014,move_start,1,2014-01-02,0.0,0.0,2899,,175.62,27.4,-0.91,1.31,1.48,17.54,2.26,66.57,1.01,True,True,True,True,-4.33,40.01,0.81,8.77,25.63,65.0,26,1.27,5.06,1.01,True,True,60,1.17,4.45,10.4,36.93,43.58,-0.18,True,True,80.0,-8.14
SWKS_2014,SWKS,2014,breakout20,1,2014-01-17,4.5,11.4,2910,,175.62,30.53,10.24,4.97,4.24,16.99,2.1,92.04,1.17,True,True,True,True,-3.99,56.0,7.46,24.11,27.79,68.33,16,3.19,14.47,2.54,True,True,60,-0.49,-3.14,4.16,17.13,28.86,-4.95,False,True,76.67,-12.66
SWKS_2014,SWKS,2014,breakout50,1,2014-01-17,4.5,11.4,2910,,175.62,30.53,10.24,4.97,4.24,16.99,2.1,92.04,1.17,True,True,True,True,-3.99,56.0,7.46,24.11,27.79,68.33,16,3.19,14.47,2.54,True,True,60,-0.49,-3.14,4.16,17.13,28.86,-4.95,False,True,76.67,-12.66
SWKS_2014,SWKS,2014,gap,1,2014-01-17,4.5,11.4,2910,,175.62,30.53,10.24,4.97,4.24,16.99,2.1,92.04,1.17,True,True,True,True,-3.99,56.0,7.46,24.11,27.79,68.33,16,3.19,14.47,2.54,True,True,60,-0.49,-3.14,4.16,17.13,28.86,-4.95,False,True,76.67,-12.66
SWKS_2014,SWKS,2014,breakout20,2,2014-02-12,11.4,17.2,2927,,175.62,32.12,0.71,1.23,0.95,97.62,2.41,123.65,1.24,True,True,True,True,-0.06,64.13,12.94,27.71,29.83,75.0,5,2.45,11.7,0.63,True,True,60,3.74,8.81,14.66,28.74,32.29,-2.65,False,False,81.67,-12.66
SWKS_2014,SWKS,2014,breakout50,2,2014-02-12,11.4,17.2,2927,,175.62,32.12,0.71,1.23,0.95,97.62,2.41,123.65,1.24,True,True,True,True,-0.06,64.13,12.94,27.71,29.83,75.0,5,2.45,11.7,0.63,True,True,60,3.74,8.81,14.66,28.74,32.29,-2.65,False,False,81.67,-12.66
SWKS_2014,SWKS,2014,breakout20,3,2014-02-24,14.2,25.5,2934,,175.62,34.4,3.0,2.34,2.2,95.65,2.37,111.34,1.29,True,True,True,True,-0.15,75.78,9.45,34.01,37.11,78.33,1,3.41,15.76,1.0,True,True,60,5.23,6.1,8.66,17.82,28.4,-2.38,True,True,75.0,-12.66
SWKS_2014,SWKS,2014,breakout50,3,2014-02-24,14.2,25.5,2934,,175.62,34.4,3.0,2.34,2.2,95.65,2.37,111.34,1.29,True,True,True,True,-0.15,75.78,9.45,34.01,37.11,78.33,1,3.41,15.76,1.0,True,True,60,5.23,6.1,8.66,17.82,28.4,-2.38,True,True,75.0,-12.66
SWKS_2014,SWKS,2014,breakout20,4,2014-03-06,17.5,35.0,2942,,175.62,37.0,0.63,0.87,0.81,34.69,2.4,131.22,1.28,True,True,True,True,-0.86,89.06,24.54,34.16,43.3,78.33,1,4.02,19.61,0.49,True,True,60,-0.46,6.14,1.81,16.41,21.03,-7.3,False,False,75.0,-12.66
SWKS_2014,SWKS,2014,breakout50,4,2014-03-06,17.5,35.0,2942,,175.62,37.0,0.63,0.87,0.81,34.69,2.4,131.22,1.28,True,True,True,True,-0.86,89.06,24.54,34.16,43.3,78.33,1,4.02,19.61,0.49,True,True,60,-0.46,6.14,1.81,16.41,21.03,-7.3,False,False,75.0,-12.66
SWKS_2014,SWKS,2014,breakout20,5,2014-03-20,21.5,43.3,2952,,175.62,39.27,0.0,1.24,1.27,95.98,2.55,132.39,1.32,True,True,True,True,-0.18,100.66,25.38,38.23,52.39,83.33,1,2.35,16.9,0.55,True,True,60,-6.01,-4.07,-8.12,20.63,23.05,-12.66,False,False,75.0,-9.07
SWKS_2014,SWKS,2014,breakout50,5,2014-03-20,21.5,43.3,2952,,175.62,39.27,0.0,1.24,1.27,95.98,2.55,132.39,1.32,True,True,True,True,-0.18,100.66,25.38,38.23,52.39,83.33,1,2.35,16.9,0.55,True,True,60,-6.01,-4.07,-8.12,20.63,23.05,-12.66,False,False,75.0,-9.07
SWKS_2014,SWKS,2014,breakout20,6,2014-04-23,30.9,51.5,2975,,175.62,41.5,9.33,3.13,3.26,70.81,2.96,128.05,1.29,True,True,True,True,-1.12,101.26,11.02,31.37,62.11,75.0,6,5.25,18.27,1.75,True,True,60,-1.08,-1.08,-0.58,27.4,28.8,-3.73,False,False,80.0,-6.37
SWKS_2014,SWKS,2014,breakout50,6,2014-04-23,30.9,51.5,2975,,175.62,41.5,9.33,3.13,3.26,70.81,2.96,128.05,1.29,True,True,True,True,-1.12,101.26,11.02,31.37,62.11,75.0,6,5.25,18.27,1.75,True,True,60,-1.08,-1.08,-0.58,27.4,28.8,-3.73,False,False,80.0,-6.37
SWKS_2014,SWKS,2014,gap,2,2014-04-23,30.9,51.5,2975,,175.62,41.5,9.33,3.13,3.26,70.81,2.96,128.05,1.29,True,True,True,True,-1.12,101.26,11.02,31.37,62.11,75.0,6,5.25,18.27,1.75,True,True,60,-1.08,-1.08,-0.58,27.4,28.8,-3.73,False,False,80.0,-6.37
SWKS_2014,SWKS,2014,breakout20,7,2014-05-12,36.2,55.9,2988,,175.62,42.72,0.56,0.98,0.89,82.39,2.8,144.09,1.32,True,True,True,True,-0.58,107.18,20.3,39.15,69.19,81.67,6,1.25,18.78,0.4,True,True,60,-3.77,-1.26,9.74,22.07,27.57,-6.18,False,False,78.33,-7.32
SWKS_2014,SWKS,2014,breakout50,7,2014-05-12,36.2,55.9,2988,,175.62,42.72,0.56,0.98,0.89,82.39,2.8,144.09,1.32,True,True,True,True,-0.58,107.18,20.3,39.15,69.19,81.67,6,1.25,18.78,0.4,True,True,60,-3.77,-1.26,9.74,22.07,27.57,-6.18,False,False,78.33,-7.32
SWKS_2014,SWKS,2014,breakout20,8,2014-06-03,42.3,66.6,3003,,175.62,45.65,3.67,2.29,2.47,85.37,2.62,122.44,1.21,True,True,True,True,-0.52,121.39,10.19,24.22,71.68,75.0,6,3.4,12.94,0.97,True,True,60,2.69,5.04,4.56,20.18,22.85,-0.85,True,True,81.67,-7.32
SWKS_2014,SWKS,2014,breakout50,8,2014-06-03,42.3,66.6,3003,,175.62,45.65,3.67,2.29,2.47,85.37,2.62,122.44,1.21,True,True,True,True,-0.52,121.39,10.19,24.22,71.68,75.0,6,3.4,12.94,0.97,True,True,60,2.69,5.04,4.56,20.18,22.85,-0.85,True,True,81.67,-7.32
SWKS_2014,SWKS,2014,breakout20,9,2014-06-11,44.7,74.5,3009,,175.62,47.81,0.21,1.26,1.34,63.31,2.3,134.42,1.23,True,True,True,True,-1.06,131.86,11.91,28.11,68.17,75.0,6,4.01,17.05,0.36,True,True,60,-0.59,-2.13,-2.01,17.72,19.6,-5.33,False,False,80.0,-7.32
SWKS_2014,SWKS,2014,breakout50,9,2014-06-11,44.7,74.5,3009,,175.62,47.81,0.21,1.26,1.34,63.31,2.3,134.42,1.23,True,True,True,True,-1.06,131.86,11.91,28.11,68.17,75.0,6,4.01,17.05,0.36,True,True,60,-0.59,-2.13,-2.01,17.72,19.6,-5.33,False,False,80.0,-7.32
SWKS_2014,SWKS,2014,breakout20,10,2014-07-18,55.3,93.0,3035,,175.62,52.87,8.14,5.52,4.73,84.66,2.63,188.29,1.38,True,True,True,True,-1.09,127.2,11.24,46.54,84.73,80.0,1,3.81,15.32,1.89,True,True,60,-2.7,-1.51,2.87,-14.28,12.07,-16.66,True,False,73.33,-25.12
SWKS_2014,SWKS,2014,breakout50,10,2014-07-18,55.3,93.0,3035,,175.62,52.87,8.14,5.52,4.73,84.66,2.63,188.29,1.38,True,True,True,True,-1.09,127.2,11.24,46.54,84.73,80.0,1,3.81,15.32,1.89,True,True,60,-2.7,-1.51,2.87,-14.28,12.07,-16.66,True,False,73.33,-25.12
SWKS_2014,SWKS,2014,gap,3,2014-07-18,55.3,93.0,3035,,175.62,52.87,8.14,5.52,4.73,84.66,2.63,188.29,1.38,True,True,True,True,-1.09,127.2,11.24,46.54,84.73,80.0,1,3.81,15.32,1.89,True,True,60,-2.7,-1.51,2.87,-14.28,12.07,-16.66,True,False,73.33,-25.12
SWKS_2014,SWKS,2014,breakout20,11,2014-08-19,64.2,102.1,3057,,175.62,55.38,0.04,0.74,0.84,80.6,2.41,161.88,1.29,True,True,True,True,-0.47,137.99,2.1,36.64,76.82,81.67,1,2.73,9.65,0.82,True,True,60,-1.23,0.2,0.9,10.13,14.46,-20.44,False,False,75.0,-25.12
SWKS_2014,SWKS,2014,breakout50,11,2014-08-19,64.2,102.1,3057,,175.62,55.38,0.04,0.74,0.84,80.6,2.41,161.88,1.29,True,True,True,True,-0.47,137.99,2.1,36.64,76.82,81.67,1,2.73,9.65,0.82,True,True,60,-1.23,0.2,0.9,10.13,14.46,-20.44,False,False,75.0,-25.12
SWKS_2014,SWKS,2014,breakout20,12,2014-08-29,67.5,106.8,3065,,175.62,56.66,1.04,0.91,1.22,66.67,2.15,135.86,1.26,True,True,True,True,-0.49,143.49,11.62,31.55,56.52,81.67,1,1.21,11.36,0.55,True,True,60,-0.25,-4.69,3.3,16.01,16.48,-22.24,False,False,75.0,-25.12
SWKS_2014,SWKS,2014,breakout50,12,2014-08-29,67.5,106.8,3065,,175.62,56.66,1.04,0.91,1.22,66.67,2.15,135.86,1.26,True,True,True,True,-0.49,143.49,11.62,31.55,56.52,81.67,1,1.21,11.36,0.55,True,True,60,-0.25,-4.69,3.3,16.01,16.48,-22.24,False,False,75.0,-25.12
SWKS_2014,SWKS,2014,breakout20,13,2014-09-18,72.8,110.9,3078,,175.62,57.8,1.15,1.08,1.41,89.6,2.25,139.33,1.19,True,True,True,True,-0.31,148.39,4.37,21.74,47.19,76.67,2,1.75,7.68,1.35,True,True,60,-0.48,-7.23,-10.85,19.55,23.43,-23.77,False,False,81.67,-25.12
SWKS_2014,SWKS,2014,breakout50,13,2014-09-18,72.8,110.9,3078,,175.62,57.8,1.15,1.08,1.41,89.6,2.25,139.33,1.19,True,True,True,True,-0.31,148.39,4.37,21.74,47.19,76.67,2,1.75,7.68,1.35,True,True,60,-0.48,-7.23,-10.85,19.55,23.43,-23.77,False,False,81.67,-25.12
SWKS_2014,SWKS,2014,gap,4,2014-10-14,80.1,78.5,3096,,175.62,48.91,6.53,3.67,2.61,40.4,4.32,261.67,1.08,False,True,False,False,-17.45,110.18,-9.43,2.37,36.77,71.67,6,6.53,25.64,1.36,False,False,60,11.84,14.11,24.66,51.46,53.28,-3.39,False,False,91.67,-8.79
SWKS_2014,SWKS,2014,breakout20,14,2014-10-31,85.4,112.6,3109,,175.62,58.24,2.66,0.94,0.72,86.6,4.36,263.07,1.07,True,True,False,True,-1.7,134.08,8.62,11.74,38.77,73.33,13,3.22,24.52,0.35,True,True,60,2.82,7.83,12.93,44.56,45.18,-2.68,False,True,88.33,-8.79
SWKS_2014,SWKS,2014,breakout50,14,2014-11-03,85.8,119.8,3110,,175.62,60.23,0.39,1.3,1.0,82.43,4.31,268.37,1.1,True,True,True,True,-0.69,142.08,9.01,16.07,45.59,75.0,13,3.47,27.35,0.5,True,True,60,1.23,3.19,9.25,37.89,41.04,-5.89,False,False,88.33,-8.79
SWKS_2014,SWKS,2014,breakout20,15,2014-11-18,90.2,133.2,3121,,175.62,63.9,0.08,0.9,0.96,96.09,3.04,252.19,1.11,True,True,True,True,-0.11,155.09,23.22,14.48,54.87,75.0,13,1.93,16.27,0.37,True,True,60,2.46,4.33,10.83,29.48,32.94,-1.94,True,True,86.67,-8.3
SWKS_2014,SWKS,2014,breakout50,15,2014-11-18,90.2,133.2,3121,,175.62,63.9,0.08,0.9,0.96,96.09,3.04,252.19,1.11,True,True,True,True,-0.11,155.09,23.22,14.48,54.87,75.0,13,1.93,16.27,0.37,True,True,60,2.46,4.33,10.83,29.48,32.94,-1.94,True,True,86.67,-8.3
SWKS_2014,SWKS,2014,breakout20,16,2014-11-26,92.7,147.8,3127,,175.62,67.9,0.32,0.84,0.86,95.69,3.06,283.66,1.18,True,True,True,True,-0.15,158.17,21.66,22.25,56.78,75.0,13,3.14,18.66,0.6,True,True,60,2.72,3.21,9.71,29.2,30.97,-5.7,False,False,86.67,-8.3
SWKS_2014,SWKS,2014,breakout50,16,2014-11-26,92.7,147.8,3127,,175.62,67.9,0.32,0.84,0.86,95.69,3.06,283.66,1.18,True,True,True,True,-0.15,158.17,21.66,22.25,56.78,75.0,13,3.14,18.66,0.6,True,True,60,2.72,3.21,9.71,29.2,30.97,-5.7,False,False,86.67,-8.3
SWKS_2014,SWKS,2014,breakout20,17,2014-12-18,98.8,167.1,3142,,175.62,73.19,3.08,0.81,0.96,100.0,3.26,262.39,1.23,True,True,True,True,0.0,169.08,14.54,26.89,51.41,80.0,12,2.15,14.18,0.69,True,True,60,1.78,-1.45,3.24,32.7,33.49,-6.12,False,False,88.33,-8.3
SWKS_2014,SWKS,2014,breakout50,17,2014-12-18,98.8,167.1,3142,,175.62,73.19,3.08,0.81,0.96,100.0,3.26,262.39,1.23,True,True,True,True,0.0,169.08,14.54,26.89,51.41,80.0,12,2.15,14.18,0.69,True,True,60,1.78,-1.45,3.24,32.7,33.49,-6.12,False,False,88.33,-8.3
TCOM_2014,TCOM,2014,move_start,1,2014-01-27,0.0,0.0,1699,,93.94,18.93,0.1,1.78,1.15,46.91,6.16,276.76,0.66,False,False,False,False,-38.03,100.64,-25.69,-32.78,5.17,25.0,10,3.61,32.07,0.5,False,True,60,-1.82,7.55,32.2,32.65,50.18,-3.14,True,True,51.67,-17.26
TCOM_2014,TCOM,2014,breakout20,1,2014-02-13,8.5,21.5,1712,,93.94,22.995,-6.9,4.82,4.31,81.41,5.76,222.96,0.89,True,True,False,False,-24.72,143.72,14.69,-8.0,2.02,28.33,7,6.1,24.5,1.13,True,True,60,7.15,17.44,8.85,10.98,23.64,-4.33,True,,50.0,-21.22
TCOM_2014,TCOM,2014,breakout20,2,2014-02-27,14.4,47.3,1721,,93.94,27.875,3.45,1.32,1.31,62.5,5.66,245.74,1.2,True,True,True,False,-8.74,195.44,38.47,23.59,19.82,43.33,7,5.78,35.51,0.55,True,True,60,-3.61,-11.46,-15.68,0.47,1.29,-21.08,False,False,50.0,-21.22
TCOM_2014,TCOM,2014,breakout50,1,2014-02-27,14.4,47.3,1721,,93.94,27.875,3.45,1.32,1.31,62.5,5.66,245.74,1.2,True,True,True,False,-8.74,195.44,38.47,23.59,19.82,43.33,7,5.78,35.51,0.55,True,True,60,-3.61,-11.46,-15.68,0.47,1.29,-21.08,False,False,50.0,-21.22
TCOM_2014,TCOM,2014,breakout20,3,2014-04-08,32.7,46.5,1749,,93.94,27.74,4.0,1.54,1.82,92.86,5.23,182.0,1.2,True,True,True,False,-9.18,175.61,11.56,20.56,-0.75,46.67,1,5.05,17.24,1.03,True,True,60,-8.38,-9.48,-17.68,17.0,18.55,-20.69,False,False,70.0,-21.22
TCOM_2014,TCOM,2014,breakout20,4,2014-05-19,51.0,42.4,1777,,93.94,26.95,0.0,0.77,0.84,85.89,5.41,148.0,1.03,True,True,False,False,-11.77,83.52,3.93,5.46,3.71,50.0,8,5.48,18.89,0.57,True,True,60,4.56,5.77,13.01,24.16,27.48,-1.26,True,True,75.0,-10.66
TCOM_2014,TCOM,2014,breakout20,5,2014-06-03,57.5,50.6,1787,,93.94,28.505,-0.91,0.63,0.78,84.15,4.31,126.18,1.04,True,True,True,False,-6.68,94.11,19.34,7.28,19.32,50.0,8,1.27,23.21,0.24,True,True,60,3.46,6.84,14.4,12.82,20.52,-3.23,False,True,66.67,-10.66
TCOM_2014,TCOM,2014,breakout50,2,2014-06-03,57.5,50.6,1787,,93.94,28.505,-0.91,0.63,0.78,84.15,4.31,126.18,1.04,True,True,True,False,-6.68,94.11,19.34,7.28,19.32,50.0,8,1.27,23.21,0.24,True,True,60,3.46,6.84,14.4,12.82,20.52,-3.23,False,True,66.67,-10.66
TCOM_2014,TCOM,2014,breakout20,6,2014-06-17,64.1,60.9,1797,,93.94,30.455,-0.38,0.74,1.15,80.66,3.14,99.05,1.15,True,True,True,False,-0.57,107.39,17.0,18.99,28.66,61.67,8,2.38,13.12,0.74,True,True,60,-5.32,7.08,-0.94,6.93,14.5,-9.42,False,False,60.0,-10.66
TCOM_2014,TCOM,2014,breakout50,3,2014-06-17,64.1,60.9,1797,,93.94,30.455,-0.38,0.74,1.15,80.66,3.14,99.05,1.15,True,True,True,False,-0.57,107.39,17.0,18.99,28.66,61.67,8,2.38,13.12,0.74,True,True,60,-5.32,7.08,-0.94,6.93,14.5,-9.42,False,False,60.0,-10.66
TCOM_2014,TCOM,2014,breakout20,7,2014-06-30,69.9,69.1,1806,,93.94,32.02,0.36,1.37,1.62,73.46,3.9,119.66,1.21,True,True,True,False,-1.78,104.93,15.55,27.01,21.86,66.67,7,2.9,15.38,1.54,True,True,60,-4.48,-5.68,1.31,-6.15,8.9,-9.01,False,False,48.33,-14.61
TCOM_2014,TCOM,2014,breakout50,4,2014-06-30,69.9,69.1,1806,,93.94,32.02,0.36,1.37,1.62,73.46,3.9,119.66,1.21,True,True,True,False,-1.78,104.93,15.55,27.01,21.86,66.67,7,2.9,15.38,1.54,True,True,60,-4.48,-5.68,1.31,-6.15,8.9,-9.01,False,False,48.33,-14.61
TCOM_2014,TCOM,2014,breakout20,8,2014-07-25,81.7,77.0,1824,,93.94,33.5,0.55,1.46,1.64,95.94,3.58,99.67,1.39,True,True,True,False,-0.34,90.56,13.08,47.32,69.15,73.33,7,3.69,13.33,1.09,True,True,60,-6.45,-1.93,-3.03,-17.51,4.09,-25.96,False,False,38.33,-27.79
TCOM_2014,TCOM,2014,breakout50,5,2014-07-25,81.7,77.0,1824,,93.94,33.5,0.55,1.46,1.64,95.94,3.58,99.67,1.39,True,True,True,False,-0.34,90.56,13.08,47.32,69.15,73.33,7,3.69,13.33,1.09,True,True,60,-6.45,-1.93,-3.03,-17.51,4.09,-25.96,False,False,38.33,-27.79
TCOM_2014,TCOM,2014,gap,1,2014-08-07,87.6,74.4,1833,,93.94,33.01,10.67,3.56,3.3,40.99,4.06,136.82,1.43,True,True,True,True,-3.49,83.59,6.79,45.77,70.73,75.0,6,3.35,14.82,0.86,False,True,60,0.58,-0.86,4.06,-11.69,5.63,-24.86,False,False,41.67,-27.79
TLGT_2014,TLGT,2014,move_start,1,2014-01-03,0.0,0.0,1547,,284.98,299000.0,-0.51,0.71,0.82,66.67,5.1,246.38,1.42,True,True,True,True,-11.8,199.0,-5.97,54.92,115.24,66.67,7,2.28,17.13,0.57,True,True,60,8.7,27.76,13.04,84.4,105.35,-1.67,True,True,76.67,-21.05
TLGT_2014,TLGT,2014,breakout20,1,2014-01-10,2.2,8.7,1552,,284.98,325000.0,1.59,2.08,2.42,53.85,4.6,274.79,1.44,True,True,True,True,-4.13,224.73,10.17,56.5,124.82,66.67,7,3.44,18.13,0.77,True,True,60,17.54,10.15,6.17,42.46,88.92,-5.84,False,True,73.33,-21.54
TLGT_2014,TLGT,2014,breakout50,1,2014-01-13,2.6,22.7,1553,,284.98,367000.0,2.15,2.2,2.42,75.0,4.87,306.24,1.72,True,True,True,True,-3.17,266.7,27.43,83.5,153.43,66.67,7,7.19,28.5,1.77,True,True,60,0.55,-1.91,-8.45,29.16,67.3,-16.62,False,False,71.67,-23.93
TLGT_2014,TLGT,2014,breakout20,2,2014-02-25,15.2,35.5,1582,,284.98,405000.0,0.52,1.61,1.5,74.99,5.4,455.64,1.34,True,True,True,True,-1.94,275.0,10.05,37.29,93.78,60.0,4,6.28,25.91,0.83,True,True,60,2.72,14.99,30.11,10.62,51.6,-7.16,False,False,60.0,-34.36
TLGT_2014,TLGT,2014,breakout50,2,2014-02-25,15.2,35.5,1582,,284.98,405000.0,0.52,1.61,1.5,74.99,5.4,455.64,1.34,True,True,True,True,-1.94,275.0,10.05,37.29,93.78,60.0,4,6.28,25.91,0.83,True,True,60,2.72,14.99,30.11,10.62,51.6,-7.16,False,False,60.0,-34.36
TLGT_2014,TLGT,2014,gap,1,2014-02-28,16.5,35.7,1585,,284.98,405774.83,5.97,1.78,1.6,29.09,5.73,530.66,1.28,True,True,True,True,-8.61,271.79,15.94,32.17,95.08,60.0,4,8.3,31.08,1.47,True,True,60,3.75,26.92,32.09,20.51,51.32,-7.34,False,False,60.0,-34.36
TLGT_2014,TLGT,2014,breakout20,3,2014-03-10,19.0,56.9,1591,,284.98,469007.8996,3.33,2.2,1.94,56.65,6.3,681.71,1.4,True,True,True,True,-5.25,297.46,44.91,47.02,142.64,65.0,4,4.64,33.74,0.91,True,True,60,13.64,8.53,2.56,21.53,30.91,-18.13,True,True,60.0,-34.36
TLGT_2014,TLGT,2014,breakout50,3,2014-03-10,19.0,56.9,1591,,284.98,469007.8996,3.33,2.2,1.94,56.65,6.3,681.71,1.4,True,True,True,True,-5.25,297.46,44.91,47.02,142.64,65.0,4,4.64,33.74,0.91,True,True,60,13.64,8.53,2.56,21.53,30.91,-18.13,True,True,60.0,-34.36
TLGT_2014,TLGT,2014,breakout20,4,2014-05-29,43.3,73.0,1647,,284.98,517200.0,0.61,1.22,1.33,73.51,4.79,933.44,1.19,True,True,False,True,-15.77,317.1,3.34,23.44,77.49,60.0,9,4.56,19.35,1.06,True,True,60,8.28,8.28,2.09,15.04,26.26,-4.49,True,True,61.67,-17.67
TLGT_2014,TLGT,2014,breakout20,5,2014-06-18,49.4,100.7,1661,,284.98,600000.0,-0.17,1.59,1.6,70.83,4.56,1162.78,1.0,True,True,True,True,-2.28,383.87,31.87,5.08,109.79,61.67,9,3.27,26.69,0.4,True,True,60,-7.83,-4.33,-12.17,23.67,24.83,-17.67,False,False,61.67,-17.25
TLGT_2014,TLGT,2014,breakout50,4,2014-06-18,49.4,100.7,1661,,284.98,600000.0,-0.17,1.59,1.6,70.83,4.56,1162.78,1.0,True,True,True,True,-2.28,383.87,31.87,5.08,109.79,61.67,9,3.27,26.69,0.4,True,True,60,-7.83,-4.33,-12.17,23.67,24.83,-17.67,False,False,61.67,-17.25
TLGT_2014,TLGT,2014,breakout20,6,2014-08-07,64.5,112.5,1696,,284.98,635500.0,0.33,1.37,1.37,74.26,6.03,1443.43,1.31,True,True,True,True,-2.68,323.67,19.68,33.23,96.36,58.33,18,7.71,24.35,1.34,False,True,60,-1.65,-9.99,7.87,54.37,65.07,-10.31,False,False,81.67,-19.27
TLGT_2014,TLGT,2014,breakout50,5,2014-08-07,64.5,112.5,1696,,284.98,635500.0,0.33,1.37,1.37,74.26,6.03,1443.43,1.31,True,True,True,True,-2.68,323.67,19.68,33.23,96.36,58.33,18,7.71,24.35,1.34,False,True,60,-1.65,-9.99,7.87,54.37,65.07,-10.31,False,False,81.67,-19.27
TLGT_2014,TLGT,2014,breakout20,7,2014-08-28,71.0,127.1,1711,,284.98,679009.83,-0.93,1.34,1.3,79.67,6.21,1697.52,1.24,True,True,True,True,-1.74,276.83,26.68,28.93,67.34,61.67,16,4.94,23.3,0.98,True,True,60,0.96,9.28,35.8,38.44,54.49,-3.54,True,True,76.67,-19.27
TLGT_2014,TLGT,2014,breakout50,6,2014-08-28,71.0,127.1,1711,,284.98,679009.83,-0.93,1.34,1.3,79.67,6.21,1697.52,1.24,True,True,True,True,-1.74,276.83,26.68,28.93,67.34,61.67,16,4.94,23.3,0.98,True,True,60,0.96,9.28,35.8,38.44,54.49,-3.54,True,True,76.67,-19.27
TLGT_2014,TLGT,2014,breakout20,8,2014-09-08,73.6,146.8,1717,,284.98,737995.965,1.16,1.36,1.38,88.12,5.36,1706.72,1.32,True,True,True,True,-0.81,309.57,16.13,35.16,57.35,61.67,16,5.01,23.39,0.62,True,True,60,-1.55,-0.13,21.95,48.92,49.19,-4.2,True,True,76.67,-19.27
TLGT_2014,TLGT,2014,breakout50,7,2014-09-08,73.6,146.8,1717,,284.98,737995.965,1.16,1.36,1.38,88.12,5.36,1706.72,1.32,True,True,True,True,-0.81,309.57,16.13,35.16,57.35,61.67,16,5.01,23.39,0.62,True,True,60,-1.55,-0.13,21.95,48.92,49.19,-4.2,True,True,76.67,-19.27
TLGT_2014,TLGT,2014,breakout20,9,2014-09-16,76.2,162.0,1723,,284.98,783500.0,1.71,1.26,1.19,92.86,5.04,1952.09,1.3,True,True,True,True,-0.57,334.82,28.02,33.7,33.93,61.67,16,4.49,27.66,0.45,True,True,60,-5.68,17.93,3.51,13.4,43.97,-7.72,False,False,73.33,-21.57
